,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp
549504,SI,20210513,95.2,-0.81,5.87,212.0,668942,542914,field_out,hit_into_play,4.0,L,R,ARI,MIA,X,4.0,ground_ball,-0.33,2.8,Lew Williams,-0.395
549505,SI,20210513,95.2,-0.76,5.77,211.0,668942,542914,,ball,14.0,L,R,ARI,MIA,B,,,0.04,1.58,Lew Williams,0.113
549506,SI,20210513,94.8,-0.57,5.98,206.0,668942,542914,,ball,11.0,L,R,ARI,MIA,B,,,-0.56,4.55,Lew Williams,0.052
549507,SI,20210513,95.4,-0.81,5.91,209.0,668942,542914,,foul,4.0,L,R,ARI,MIA,S,,,-0.51,2.5,Lew Williams,-0.049
549508,SI,20210513,94.7,-0.84,5.93,211.0,668942,542914,,ball,1.0,L,R,ARI,MIA,B,,,-0.76,3.6,Lew Williams,0.038
549509,FF,20210513,95.0,-2.23,6.52,222.0,572816,656464,field_out,hit_into_play,12.0,L,R,ARI,MIA,X,4.0,line_drive,1.01,2.98,Lew Williams,-0.085
549510,FF,20210513,95.6,-2.23,6.51,224.0,572816,656464,,foul,6.0,L,R,ARI,MIA,S,,,0.73,2.31,Lew Williams,-0.018
549511,SL,20210513,82.9,-2.54,6.58,58.0,542583,656464,field_out,hit_into_play,8.0,R,R,ARI,MIA,X,5.0,line_drive,0.24,1.55,Lew Williams,-0.195
549512,FF,20210513,95.3,-2.25,6.51,218.0,542583,656464,,called_strike,9.0,R,R,ARI,MIA,S,,,0.36,2.27,Lew Williams,-0.044
549513,SL,20210513,84.8,-2.43,6.57,47.0,542583,656464,,ball,14.0,R,R,ARI,MIA,B,,,0.7,0.76,Lew Williams,0.05
549514,FF,20210513,96.0,-2.46,6.34,222.0,542583,656464,,ball,14.0,R,R,ARI,MIA,B,,,0.37,1.53,Lew Williams,0.026
549515,SL,20210513,83.0,-2.31,6.61,56.0,500743,656464,field_out,hit_into_play,5.0,R,R,ARI,MIA,X,6.0,ground_ball,0.18,2.13,Lew Williams,-0.203
549516,SL,20210513,83.2,-2.6,6.48,73.0,500743,656464,,swinging_strike,14.0,R,R,ARI,MIA,S,,,0.33,0.95,Lew Williams,-0.038
549517,SI,20210513,97.3,-1.25,5.92,206.0,670370,669622,strikeout,called_strike,12.0,R,R,ARI,MIA,S,2.0,,0.08,3.43,Lew Williams,-0.192
549518,SI,20210513,96.9,-1.36,5.79,227.0,670370,669622,,foul,2.0,R,R,ARI,MIA,S,,,0.02,2.83,Lew Williams,-0.063
549519,SL,20210513,84.6,-1.64,5.55,67.0,670370,669622,,ball,11.0,R,R,ARI,MIA,B,,,-0.91,2.59,Lew Williams,0.041
549520,SL,20210513,84.9,-1.54,5.53,63.0,670370,669622,,ball,14.0,R,R,ARI,MIA,B,,,1.65,1.63,Lew Williams,0.029
549521,SI,20210513,98.0,-1.31,5.89,219.0,670370,669622,,foul,2.0,R,R,ARI,MIA,S,,,0.0,2.99,Lew Williams,-0.041
549522,SI,20210513,96.9,-1.36,5.83,228.0,500871,669622,strikeout,called_strike,1.0,L,R,ARI,MIA,S,2.0,,-0.35,3.17,Lew Williams,-0.21
549523,FF,20210513,97.0,-1.29,5.95,225.0,500871,669622,,ball,11.0,L,R,ARI,MIA,B,,,-0.29,4.77,Lew Williams,0.022
549524,SL,20210513,85.5,-1.57,5.69,60.0,500871,669622,,foul,8.0,L,R,ARI,MIA,S,,,0.18,1.7,Lew Williams,0.0
549525,SL,20210513,86.4,-1.52,5.53,72.0,500871,669622,,swinging_strike,14.0,L,R,ARI,MIA,S,,,0.67,0.89,Lew Williams,-0.064
549526,SL,20210513,83.6,-1.83,5.66,66.0,500871,669622,,called_strike,6.0,L,R,ARI,MIA,S,,,0.38,2.53,Lew Williams,-0.048
549527,SL,20210513,85.1,-1.5,5.51,67.0,662139,669622,strikeout,swinging_strike,14.0,L,R,ARI,MIA,S,2.0,,1.21,1.02,Lew Williams,-0.238
549528,SL,20210513,84.5,-1.6,5.53,66.0,662139,669622,,foul,8.0,L,R,ARI,MIA,S,,,0.19,1.64,Lew Williams,-0.088
549529,SI,20210513,96.8,-1.47,5.74,234.0,662139,669622,,called_strike,3.0,L,R,ARI,MIA,S,,,0.32,2.82,Lew Williams,-0.057
549530,SL,20210513,86.7,-1.64,5.46,62.0,608348,669622,walk,ball,14.0,R,R,ARI,MIA,B,,,1.73,1.85,Lew Williams,0.329
549531,SI,20210513,96.3,-1.64,5.72,235.0,608348,669622,,called_strike,2.0,R,R,ARI,MIA,S,,,0.06,3.24,Lew Williams,-0.077
549532,SI,20210513,96.8,-1.5,5.77,225.0,608348,669622,,called_strike,2.0,R,R,ARI,MIA,S,,,-0.19,2.81,Lew Williams,-0.081
549533,SL,20210513,83.0,-1.81,5.48,78.0,608348,669622,,ball,11.0,R,R,ARI,MIA,B,,,-1.99,3.14,Lew Williams,0.126
549534,SI,20210513,96.6,-1.59,5.76,233.0,608348,669622,,ball,7.0,R,R,ARI,MIA,B,,,-0.62,1.93,Lew Williams,0.07
549535,SI,20210513,96.9,-1.5,5.93,225.0,608348,669622,,ball,11.0,R,R,ARI,MIA,B,,,-0.19,3.98,Lew Williams,0.038
549536,SL,20210513,86.6,-1.83,5.62,89.0,656371,656266,strikeout,swinging_strike,9.0,L,R,ARI,MIA,S,2.0,,0.44,1.97,Lew Williams,-0.192
549537,FF,20210513,94.8,-1.89,5.38,238.0,656371,656266,,foul,1.0,L,R,ARI,MIA,S,,,-0.43,3.05,Lew Williams,-0.063
549538,FF,20210513,95.8,-1.79,5.37,236.0,656371,656266,,called_strike,9.0,L,R,ARI,MIA,S,,,0.42,1.88,Lew Williams,-0.057
549539,FF,20210513,95.1,-1.77,5.41,243.0,656371,656266,,ball,12.0,L,R,ARI,MIA,B,,,0.31,3.39,Lew Williams,0.05
549540,CH,20210513,90.4,-1.89,5.37,258.0,656371,656266,,ball,12.0,L,R,ARI,MIA,B,,,0.94,2.24,Lew Williams,0.036
549541,FF,20210513,94.7,-1.83,5.34,242.0,642423,656266,single,hit_into_play,1.0,L,R,ARI,MIA,X,7.0,ground_ball,-0.44,3.15,Lew Williams,0.106
549542,SL,20210513,85.8,-1.77,5.6,103.0,642423,656266,,ball,14.0,L,R,ARI,MIA,B,,,0.03,1.18,Lew Williams,0.02
549543,FF,20210513,95.9,-1.77,5.43,236.0,642423,656266,,ball,11.0,L,R,ARI,MIA,B,,,-1.34,3.13,Lew Williams,0.014
549544,FF,20210513,95.9,-1.77,5.3,239.0,642423,656266,,foul,2.0,L,R,ARI,MIA,S,,,-0.1,2.76,Lew Williams,-0.018
549545,FF,20210513,95.1,-1.78,5.29,237.0,506702,656266,field_out,hit_into_play,8.0,L,R,ARI,MIA,X,4.0,ground_ball,-0.14,1.54,Lew Williams,-0.163
549546,FF,20210513,95.6,-1.71,5.45,236.0,605119,656266,field_out,hit_into_play,6.0,R,R,ARI,MIA,X,1.0,ground_ball,0.73,2.4,Lew Williams,-0.282
549547,FF,20210513,94.6,-1.82,5.41,232.0,605119,656266,,swinging_strike,2.0,R,R,ARI,MIA,S,,,0.14,3.27,Lew Williams,-0.067
549548,FF,20210513,94.9,-1.84,5.43,237.0,605119,656266,,ball,14.0,R,R,ARI,MIA,B,,,0.83,2.15,Lew Williams,0.07
549549,SL,20210513,85.0,-1.86,5.65,94.0,605119,656266,,ball,13.0,R,R,ARI,MIA,B,,,-1.28,2.47,Lew Williams,0.038
549550,SI,20210513,93.7,-3.26,6.23,226.0,656976,571670,field_out,hit_into_play,5.0,L,R,ARI,MIA,X,7.0,fly_ball,-0.03,2.45,Lew Williams,-0.185
549551,SI,20210513,93.6,-3.43,6.24,223.0,656976,571670,,foul,11.0,L,R,ARI,MIA,S,,,-0.89,3.0,Lew Williams,-0.041
549552,FF,20210513,93.0,-3.34,6.17,226.0,642165,571670,field_out,hit_into_play,6.0,L,R,ARI,MIA,X,8.0,fly_ball,0.55,2.65,Lew Williams,-0.301
549553,CH,20210513,87.0,-3.78,5.9,250.0,642165,571670,,ball,13.0,L,R,ARI,MIA,B,,,-1.19,1.84,Lew Williams,0.043
549554,FF,20210513,92.9,-3.52,6.14,223.0,642165,571670,,called_strike,1.0,L,R,ARI,MIA,S,,,-0.51,3.39,Lew Williams,-0.048
549555,SI,20210513,94.1,-3.12,6.16,221.0,641796,571670,single,hit_into_play,6.0,R,R,ARI,MIA,X,4.0,ground_ball,0.72,2.45,Lew Williams,0.311
549556,CH,20210513,87.7,-3.53,5.95,243.0,641796,571670,,ball,13.0,R,R,ARI,MIA,B,,,-0.33,0.03,Lew Williams,0.013
549557,SI,20210513,94.0,-3.32,6.2,219.0,641796,571670,,swinging_strike,13.0,R,R,ARI,MIA,S,,,-1.21,1.72,Lew Williams,-0.035
549558,SL,20210513,88.9,-3.42,6.22,196.0,641796,571670,,called_strike,3.0,R,R,ARI,MIA,S,,,0.44,3.2,Lew Williams,-0.027
549559,FF,20210513,94.8,-3.21,6.31,225.0,605113,571670,field_out,hit_into_play,11.0,R,R,ARI,MIA,X,9.0,fly_ball,-0.29,4.23,Lew Williams,-0.151
549560,SI,20210513,94.8,-3.28,6.19,226.0,605113,571670,,foul,5.0,R,R,ARI,MIA,S,,,0.17,2.46,Lew Williams,-0.052
549561,SI,20210513,93.2,-3.15,6.29,224.0,605113,571670,,called_strike,12.0,R,R,ARI,MIA,S,,,0.84,2.78,Lew Williams,-0.038
549562,FF,20210513,91.4,-0.16,6.56,216.0,542932,606965,grounded_into_double_play,hit_into_play,3.0,R,R,ARI,MIA,X,6.0,ground_ball,0.53,2.79,Lew Williams,-0.641
549563,FF,20210513,91.8,-0.51,6.52,213.0,542932,606965,,ball,14.0,R,R,ARI,MIA,B,,,1.01,2.01,Lew Williams,0.089
549564,CH,20210513,80.4,-0.08,6.47,231.0,594807,606965,single,hit_into_play,9.0,R,R,ARI,MIA,X,8.0,line_drive,0.44,2.04,Lew Williams,0.842
549565,SL,20210513,80.3,-0.44,6.59,71.0,594807,606965,,ball,12.0,R,R,ARI,MIA,B,,,2.08,3.37,Lew Williams,0.089
549566,CH,20210513,81.1,-0.27,6.54,231.0,572816,606965,single,hit_into_play,14.0,L,R,ARI,MIA,X,9.0,line_drive,0.26,1.33,Lew Williams,0.902
549567,CH,20210513,81.1,-0.29,6.57,238.0,572816,606965,,foul,8.0,L,R,ARI,MIA,S,,,0.04,2.1,Lew Williams,-0.079
549568,FF,20210513,92.1,-0.44,6.55,217.0,542583,606965,single,hit_into_play,5.0,R,R,ARI,MIA,X,9.0,ground_ball,0.14,2.32,Lew Williams,1.057
549569,CH,20210513,79.6,-0.27,6.62,227.0,542583,606965,,called_strike,2.0,R,R,ARI,MIA,S,,,-0.13,3.04,Lew Williams,-0.114
549570,FF,20210513,90.9,-0.59,6.54,222.0,500743,606965,double,hit_into_play,2.0,R,R,ARI,MIA,X,8.0,fly_ball,0.19,2.92,Lew Williams,0.918
549571,CU,20210513,81.9,-1.65,5.72,51.0,643265,518876,walk,ball,14.0,R,R,ARI,MIA,B,,,1.75,0.76,Lew Williams,0.214
549572,SI,20210513,90.7,-1.63,5.71,208.0,643265,518876,,foul,2.0,R,R,ARI,MIA,S,,,-0.13,3.47,Lew Williams,0.0
549573,CU,20210513,81.6,-1.66,5.82,50.0,643265,518876,,foul,14.0,R,R,ARI,MIA,S,,,0.2,1.43,Lew Williams,0.0
549574,FF,20210513,91.0,-1.69,5.59,224.0,643265,518876,,called_strike,9.0,R,R,ARI,MIA,S,,,0.69,1.86,Lew Williams,-0.065
549575,FF,20210513,90.2,-1.72,5.64,214.0,643265,518876,,called_strike,9.0,R,R,ARI,MIA,S,,,0.55,1.87,Lew Williams,-0.049
549576,FF,20210513,90.2,-1.71,5.65,218.0,643265,518876,,ball,14.0,R,R,ARI,MIA,B,,,1.11,1.34,Lew Williams,0.088
549577,FF,20210513,90.0,-1.61,5.69,220.0,643265,518876,,ball,14.0,R,R,ARI,MIA,B,,,1.05,2.34,Lew Williams,0.05
549578,FC,20210513,87.9,-1.72,5.7,205.0,643265,518876,,ball,14.0,R,R,ARI,MIA,B,,,2.25,1.17,Lew Williams,0.026
549579,CU,20210513,77.6,-1.66,5.99,61.0,642423,518876,field_out,hit_into_play,5.0,L,R,ARI,MIA,X,5.0,line_drive,0.23,2.22,Lew Williams,-0.241
549580,FF,20210513,94.8,2.17,5.89,135.0,668942,669432,strikeout,swinging_strike,4.0,L,L,ARI,MIA,S,2.0,,-0.72,2.73,Lew Williams,-0.258
549581,CH,20210513,86.0,2.1,5.86,116.0,668942,669432,,foul,12.0,L,L,ARI,MIA,S,,,0.94,2.67,Lew Williams,-0.071
549582,CH,20210513,86.9,2.22,5.92,127.0,668942,669432,,ball,13.0,L,L,ARI,MIA,B,,,-0.39,1.15,Lew Williams,0.04
549583,CH,20210513,84.9,2.15,5.94,124.0,668942,669432,,called_strike,4.0,L,L,ARI,MIA,S,,,-0.33,2.65,Lew Williams,-0.053
549584,SL,20210513,85.5,2.26,5.79,175.0,668942,669432,,ball,13.0,L,L,ARI,MIA,B,,,-2.32,0.92,Lew Williams,0.036
549585,FF,20210513,97.0,2.24,5.85,139.0,670370,669432,strikeout,called_strike,7.0,R,L,ARI,MIA,S,2.0,,-0.82,1.78,Lew Williams,-0.378
549586,FF,20210513,95.0,2.16,5.88,131.0,670370,669432,,foul,3.0,R,L,ARI,MIA,S,,,0.49,2.85,Lew Williams,-0.115
549587,FF,20210513,94.6,2.18,5.93,134.0,670370,669432,,called_strike,1.0,R,L,ARI,MIA,S,,,-0.39,3.16,Lew Williams,-0.055
549588,FF,20210513,94.9,2.31,5.91,136.0,670370,669432,,ball,9.0,R,L,ARI,MIA,B,,,0.73,1.65,Lew Williams,0.131
549589,CH,20210513,83.7,2.11,5.75,118.0,670370,669432,,ball,14.0,R,L,ARI,MIA,B,,,1.29,1.19,Lew Williams,0.07
549590,SL,20210513,84.7,2.08,5.84,114.0,670370,669432,,ball,12.0,R,L,ARI,MIA,B,,,1.56,2.58,Lew Williams,0.046
549591,FF,20210513,95.2,2.24,5.9,134.0,500871,669432,strikeout,swinging_strike,12.0,R,L,ARI,MIA,S,2.0,,0.61,3.71,Lew Williams,-0.267
549592,FF,20210513,93.3,2.27,5.88,137.0,500871,669432,,foul,5.0,R,L,ARI,MIA,S,,,0.05,2.12,Lew Williams,-0.098
549593,CH,20210513,86.8,2.36,5.84,126.0,500871,669432,,ball,14.0,R,L,ARI,MIA,B,,,1.22,0.84,Lew Williams,0.039
549594,CH,20210513,86.8,2.3,5.85,120.0,500871,669432,,foul,14.0,R,L,ARI,MIA,S,,,1.19,1.78,Lew Williams,-0.057
549595,FF,20210513,94.2,2.3,5.93,133.0,452678,669432,single,hit_into_play,5.0,R,L,ARI,MIA,X,8.0,line_drive,-0.26,2.73,Lew Williams,0.362
549596,FF,20210513,93.9,2.26,5.99,137.0,452678,669432,,ball,12.0,R,L,ARI,MIA,B,,,1.52,3.73,Lew Williams,0.052
549597,FF,20210513,94.7,2.28,5.93,121.0,452678,669432,,foul,6.0,R,L,ARI,MIA,S,,,0.67,2.23,Lew Williams,-0.049
549598,FF,20210513,93.8,2.31,5.97,132.0,452678,669432,,ball,14.0,R,L,ARI,MIA,B,,,1.27,1.55,Lew Williams,0.038
549599,FF,20210513,90.7,-1.77,5.65,228.0,506702,518876,field_out,hit_into_play,11.0,L,R,ARI,MIA,X,1.0,ground_ball,-0.9,2.51,Lew Williams,-0.516
549600,FF,20210513,89.8,-1.69,5.67,216.0,506702,518876,,ball,12.0,L,R,ARI,MIA,B,,,1.3,2.33,Lew Williams,0.096
549601,CU,20210513,80.3,-1.69,5.92,51.0,506702,518876,,called_strike,5.0,L,R,ARI,MIA,S,,,-0.04,2.1,Lew Williams,-0.078
549602,CU,20210513,79.9,-1.84,5.91,56.0,506702,518876,,ball,13.0,L,R,ARI,MIA,B,,,-1.14,1.56,Lew Williams,0.057
549603,FF,20210513,92.2,-1.7,5.57,221.0,605119,518876,single,hit_into_play,9.0,R,R,ARI,MIA,X,9.0,ground_ball,0.74,2.08,Lew Williams,1.091
549604,FF,20210513,91.9,-1.69,5.61,224.0,605119,518876,,swinging_strike,11.0,R,R,ARI,MIA,S,,,-0.06,3.8,Lew Williams,-0.067
549605,CU,20210513,80.4,-1.56,5.82,54.0,542932,518876,force_out,hit_into_play,9.0,R,R,ARI,MIA,X,5.0,ground_ball,0.62,1.84,Lew Williams,-0.417
549606,SI,20210513,91.2,-1.61,5.7,208.0,542932,518876,,foul,13.0,R,R,ARI,MIA,S,,,-0.92,2.1,Lew Williams,-0.121
549607,SI,20210513,91.3,-1.74,5.73,214.0,542932,518876,,ball,11.0,R,R,ARI,MIA,B,,,-0.9,3.13,Lew Williams,0.058
549608,SI,20210513,91.8,-1.72,5.66,210.0,542932,518876,,called_strike,4.0,R,R,ARI,MIA,S,,,-0.78,2.37,Lew Williams,-0.072
549609,SI,20210513,92.9,-1.66,5.61,220.0,594807,518876,single,hit_into_play,8.0,R,R,ARI,MIA,X,6.0,ground_ball,0.09,1.69,Lew Williams,0.397
549610,FF,20210513,92.9,-1.78,5.55,221.0,594807,518876,,ball,13.0,R,R,ARI,MIA,B,,,-0.14,1.3,Lew Williams,0.117
549611,FF,20210513,90.8,-1.66,5.67,216.0,594807,518876,,foul_tip,5.0,R,R,ARI,MIA,S,,,-0.07,2.53,Lew Williams,-0.096
549612,FF,20210513,92.2,-1.63,5.62,217.0,594807,518876,,ball,14.0,R,R,ARI,MIA,B,,,1.78,1.73,Lew Williams,0.061
549613,FF,20210513,89.8,-1.59,5.69,214.0,594807,518876,,foul,4.0,R,R,ARI,MIA,S,,,-0.51,2.81,Lew Williams,-0.051
549614,SI,20210513,90.9,-1.72,5.61,216.0,594807,518876,,ball,14.0,R,R,ARI,MIA,B,,,0.04,1.37,Lew Williams,0.046
549615,CH,20210513,86.8,-1.73,5.76,235.0,572816,518876,single,hit_into_play,8.0,L,R,ARI,MIA,X,8.0,line_drive,-0.09,1.76,Lew Williams,0.23
549616,CH,20210513,86.5,-1.65,5.72,224.0,572816,518876,,ball,13.0,L,R,ARI,MIA,B,,,-1.25,1.99,Lew Williams,0.038
549617,FC,20210513,90.8,-1.74,5.63,196.0,572816,518876,,ball,14.0,L,R,ARI,MIA,B,,,1.47,2.37,Lew Williams,0.021
549618,FF,20210513,91.3,-1.94,5.66,222.0,572816,518876,,called_strike,11.0,L,R,ARI,MIA,S,,,-0.84,3.11,Lew Williams,-0.027
549619,FF,20210513,92.1,-1.75,5.59,215.0,542583,518876,field_out,hit_into_play,5.0,R,R,ARI,MIA,X,9.0,fly_ball,0.14,2.39,Lew Williams,-0.241
549620,FF,20210513,94.9,2.27,5.85,128.0,608348,669432,field_out,hit_into_play,13.0,R,L,ARI,MIA,X,9.0,fly_ball,-0.46,1.43,Lew Williams,-0.073
549621,FF,20210513,93.9,2.28,5.97,132.0,608348,669432,,foul,2.0,R,L,ARI,MIA,S,,,-0.09,2.91,Lew Williams,-0.027
549622,FF,20210513,93.2,2.31,5.91,132.0,608348,669432,,swinging_strike,6.0,R,L,ARI,MIA,S,,,0.41,2.67,Lew Williams,-0.02
549623,FF,20210513,93.3,2.41,5.95,140.0,608348,669432,,ball,12.0,R,L,ARI,MIA,B,,,1.82,2.94,Lew Williams,0.016
549624,SL,20210513,83.5,2.12,5.86,201.0,656976,669432,sac_fly,hit_into_play,11.0,L,L,ARI,MIA,X,8.0,line_drive,-0.2,3.69,Lew Williams,-0.173
549625,FF,20210513,93.1,2.38,5.96,129.0,518876,669432,sac_bunt,hit_into_play,2.0,R,L,ARI,MIA,X,1.0,ground_ball,-0.04,2.93,Lew Williams,-0.024
549626,FF,20210513,92.9,2.22,5.94,136.0,518876,669432,,foul_bunt,5.0,R,L,ARI,MIA,S,,,-0.27,2.75,Lew Williams,-0.052
549627,FF,20210513,93.7,2.3,5.92,127.0,641796,669432,double,hit_into_play,6.0,R,L,ARI,MIA,X,,fly_ball,0.28,2.32,Lew Williams,0.601
549628,CH,20210513,85.5,2.23,5.77,127.0,641796,669432,,ball,14.0,R,L,ARI,MIA,B,,,0.45,0.37,Lew Williams,0.038
549629,FC,20210513,90.2,-1.8,5.62,203.0,500743,518876,strikeout,swinging_strike,12.0,R,R,ARI,MIA,S,2.0,,1.3,2.57,Lew Williams,-0.091
549630,SI,20210513,91.4,-1.64,5.66,216.0,500743,518876,,ball,14.0,R,R,ARI,MIA,B,,,0.22,0.86,Lew Williams,0.018
549631,FC,20210513,90.2,-1.74,5.6,206.0,500743,518876,,swinging_strike,14.0,R,R,ARI,MIA,S,,,1.14,1.56,Lew Williams,-0.027
549632,FF,20210513,91.1,-1.72,5.63,220.0,500743,518876,,called_strike,8.0,R,R,ARI,MIA,S,,,0.24,1.84,Lew Williams,-0.02
549633,FF,20210513,91.4,-1.71,5.57,221.0,500743,518876,,ball,14.0,R,R,ARI,MIA,B,,,1.38,0.42,Lew Williams,0.016
549634,FF,20210513,90.6,-1.81,5.65,216.0,669432,518876,field_out,hit_into_play,5.0,L,R,ARI,MIA,X,3.0,ground_ball,-0.03,2.41,Lew Williams,-0.163
549635,CU,20210513,80.2,-1.7,5.85,46.0,642423,518876,field_out,hit_into_play,9.0,L,R,ARI,MIA,X,8.0,fly_ball,0.44,1.64,Lew Williams,-0.282
549636,SI,20210513,90.3,-1.79,5.67,219.0,642423,518876,,ball,14.0,L,R,ARI,MIA,B,,,0.41,1.23,Lew Williams,0.052
549637,CH,20210513,84.6,-1.76,5.76,232.0,642423,518876,,ball,14.0,L,R,ARI,MIA,B,,,0.97,0.08,Lew Williams,0.027
549638,CU,20210513,77.2,-1.8,5.94,54.0,642423,518876,,called_strike,2.0,L,R,ARI,MIA,S,,,-0.19,3.14,Lew Williams,-0.038
549639,FF,20210513,94.3,2.38,6.01,128.0,605113,669432,strikeout,called_strike,7.0,R,L,ARI,MIA,S,2.0,,-0.46,1.9,Lew Williams,-0.061
549640,CH,20210513,84.3,2.21,5.88,111.0,605113,669432,,foul,9.0,R,L,ARI,MIA,S,,,0.79,1.84,Lew Williams,-0.024
549641,FF,20210513,92.1,2.39,5.92,134.0,605113,669432,,called_strike,14.0,R,L,ARI,MIA,S,,,1.01,2.68,Lew Williams,-0.018
549642,SL,20210513,81.7,2.34,5.94,212.0,668942,669432,field_out,hit_into_play,7.0,L,L,ARI,MIA,X,3.0,ground_ball,-0.42,1.95,Lew Williams,-0.189
549643,SL,20210513,81.9,2.26,5.89,188.0,668942,669432,,ball,13.0,L,L,ARI,MIA,B,,,-1.42,0.16,Lew Williams,0.026
549644,FF,20210513,93.2,2.35,6.0,130.0,670370,669432,field_out,hit_into_play,12.0,R,L,ARI,MIA,X,4.0,ground_ball,0.96,2.73,Lew Williams,-0.203
549645,SL,20210513,81.1,2.3,5.84,235.0,670370,669432,,called_strike,3.0,R,L,ARI,MIA,S,,,0.75,2.73,Lew Williams,-0.038
549646,FC,20210513,88.9,-1.69,5.69,208.0,506702,518876,field_out,hit_into_play,14.0,L,R,ARI,MIA,X,5.0,popup,1.3,1.94,Lew Williams,-0.256
549647,CU,20210513,78.8,-1.69,5.88,44.0,506702,518876,,called_strike,4.0,L,R,ARI,MIA,S,,,-0.58,2.01,Lew Williams,-0.057
549648,CH,20210513,85.5,-1.68,5.73,226.0,506702,518876,,blocked_ball,14.0,L,R,ARI,MIA,B,,,0.29,0.47,Lew Williams,0.05
549649,FF,20210513,90.8,-1.84,5.66,218.0,506702,518876,,ball,11.0,L,R,ARI,MIA,B,,,-0.94,2.88,Lew Williams,0.036
549650,FF,20210513,91.2,-1.65,5.57,214.0,605119,518876,strikeout,swinging_strike,12.0,R,R,ARI,MIA,S,2.0,,0.87,2.88,Lew Williams,-0.21
549651,FF,20210513,90.8,-1.65,5.57,217.0,605119,518876,,swinging_strike,2.0,R,R,ARI,MIA,S,,,-0.1,3.51,Lew Williams,-0.086
549652,SI,20210513,91.8,-1.74,5.65,217.0,605119,518876,,foul,7.0,R,R,ARI,MIA,S,,,-0.67,1.84,Lew Williams,-0.051
549653,SI,20210513,90.7,-1.76,5.72,215.0,605119,518876,,ball,11.0,R,R,ARI,MIA,B,,,-1.32,2.86,Lew Williams,0.046
549654,SI,20210513,91.5,-1.77,5.63,218.0,542932,518876,walk,ball,13.0,R,R,ARI,MIA,B,,,-1.0,1.96,Lew Williams,0.214
549655,SI,20210513,91.6,-1.63,5.62,212.0,542932,518876,,called_strike,8.0,R,R,ARI,MIA,S,,,0.13,1.74,Lew Williams,-0.065
549656,FF,20210513,90.7,-1.83,5.62,216.0,542932,518876,,called_strike,3.0,R,R,ARI,MIA,S,,,0.76,2.68,Lew Williams,-0.049
549657,SI,20210513,90.6,-1.66,5.66,220.0,542932,518876,,ball,13.0,R,R,ARI,MIA,B,,,-0.06,0.68,Lew Williams,0.088
549658,SI,20210513,90.2,-1.71,5.67,209.0,542932,518876,,ball,14.0,R,R,ARI,MIA,B,,,0.19,1.37,Lew Williams,0.05
549659,FF,20210513,91.1,-1.7,5.6,222.0,542932,518876,,ball,14.0,R,R,ARI,MIA,B,,,1.24,1.64,Lew Williams,0.026
549660,CU,20210513,79.1,-1.67,5.87,47.0,594807,518876,field_out,hit_into_play,8.0,R,R,ARI,MIA,X,6.0,ground_ball,0.15,1.65,Lew Williams,-0.241
549661,FF,20210513,95.6,2.28,5.91,132.0,500871,669432,field_out,hit_into_play,2.0,R,L,ARI,MIA,X,9.0,fly_ball,0.01,3.16,Lew Williams,-0.278
549662,FF,20210513,95.0,2.2,5.88,131.0,500871,669432,,foul,4.0,R,L,ARI,MIA,S,,,-0.31,2.61,Lew Williams,-0.097
549663,FF,20210513,95.6,2.3,5.91,128.0,500871,669432,,foul,5.0,R,L,ARI,MIA,S,,,-0.23,2.14,Lew Williams,-0.075
549664,FF,20210513,95.0,2.25,5.81,134.0,452678,669432,single,hit_into_play,7.0,R,L,ARI,MIA,X,7.0,line_drive,-0.44,1.47,Lew Williams,0.246
549665,CH,20210513,87.6,2.29,5.86,125.0,452678,669432,,ball,14.0,R,L,ARI,MIA,B,,,1.25,1.76,Lew Williams,0.041
549666,CH,20210513,88.3,2.3,5.82,128.0,452678,669432,,ball,14.0,R,L,ARI,MIA,B,,,0.05,1.11,Lew Williams,0.029
549667,SL,20210513,84.2,2.34,5.89,184.0,452678,669432,,called_strike,9.0,R,L,ARI,MIA,S,,,0.45,1.77,Lew Williams,-0.041
549668,FF,20210513,94.5,2.3,5.9,130.0,608348,669432,walk,ball,12.0,R,L,ARI,MIA,B,,,1.98,2.61,Lew Williams,0.066
549669,FF,20210513,94.5,2.27,5.9,130.0,608348,669432,,ball,14.0,R,L,ARI,MIA,B,,,1.19,1.82,Lew Williams,0.042
549670,FF,20210513,94.8,2.32,5.98,128.0,608348,669432,,ball,14.0,R,L,ARI,MIA,B,,,0.06,1.0,Lew Williams,0.02
549671,FF,20210513,91.7,2.34,5.95,136.0,608348,669432,,ball,13.0,R,L,ARI,MIA,B,,,-1.86,2.39,Lew Williams,0.014
549672,FF,20210513,92.5,2.46,6.02,136.0,608348,669432,,called_strike,8.0,R,L,ARI,MIA,S,,,-0.04,1.66,Lew Williams,-0.018
549673,FF,20210513,94.0,2.38,5.94,134.0,656976,669432,field_out,hit_into_play,2.0,L,L,ARI,MIA,X,8.0,fly_ball,0.27,2.97,Lew Williams,-0.157
549674,FF,20210513,94.8,2.28,6.02,137.0,656976,669432,,ball,4.0,L,L,ARI,MIA,B,,,-0.53,2.71,Lew Williams,0.021
